rule_name,osm_id,osm_reference_element,source,time_stamp,metadata
food_cuisine_check,9815489145,node,mmi2018,2023-02-08T13:35:40.696862,
food_cuisine_check,9815489146,node,mmi2018,2023-02-08T13:35:40.697509,
food_cuisine_check,9815489147,node,mmi2018,2023-02-08T13:35:40.698040,
food_cuisine_check,9815489148,node,mmi2018,2023-02-08T13:35:40.698557,
food_cuisine_check,9815489149,node,mmi2018,2023-02-08T13:35:40.699098,
food_cuisine_check,9815489150,node,mmi2018,2023-02-08T13:35:40.699617,
food_cuisine_check,9815489152,node,mmi2018,2023-02-08T13:35:40.700383,
food_cuisine_check,9815489154,node,mmi2018,2023-02-08T13:35:40.701270,
food_cuisine_check,9815489156,node,mmi2018,2023-02-08T13:35:40.701853,
food_cuisine_check,9815489157,node,mmi2018,2023-02-08T13:35:40.702397,
food_cuisine_check,9815489158,node,mmi2018,2023-02-08T13:35:40.702919,
food_cuisine_check,9815489159,node,mmi2018,2023-02-08T13:35:40.703439,
food_cuisine_check,9815489160,node,mmi2018,2023-02-08T13:35:40.704043,
food_cuisine_check,9815489161,node,mmi2018,2023-02-08T13:35:40.704586,
food_cuisine_check,9815489162,node,mmi2018,2023-02-08T13:35:40.705146,
food_cuisine_check,9815489163,node,mmi2018,2023-02-08T13:35:40.705683,
food_cuisine_check,9815489165,node,mmi2018,2023-02-08T13:35:40.706588,
food_cuisine_check,9815489166,node,mmi2018,2023-02-08T13:35:40.707141,
food_cuisine_check,9815489167,node,mmi2018,2023-02-08T13:35:40.707716,
food_cuisine_check,9815489168,node,mmi2018,2023-02-08T13:35:40.708258,
food_cuisine_check,9815489169,node,mmi2018,2023-02-08T13:35:40.708782,
food_cuisine_check,9815489170,node,mmi2018,2023-02-08T13:35:40.709303,
food_cuisine_check,9815489171,node,mmi2018,2023-02-08T13:35:40.709821,
food_cuisine_check,9815489172,node,mmi2018,2023-02-08T13:35:40.710337,
food_cuisine_check,9815489173,node,mmi2018,2023-02-08T13:35:40.710902,
food_cuisine_check,9815489174,node,mmi2018,2023-02-08T13:35:40.711419,
food_cuisine_check,9815489175,node,mmi2018,2023-02-08T13:35:40.711940,
food_cuisine_check,9815489176,node,mmi2018,2023-02-08T13:35:40.712500,
food_cuisine_check,9815489178,node,mmi2018,2023-02-08T13:35:40.713415,
food_cuisine_check,9815489179,node,mmi2018,2023-02-08T13:35:40.713949,
food_cuisine_check,9815489180,node,mmi2018,2023-02-08T13:35:40.714489,
food_cuisine_check,9815489181,node,mmi2018,2023-02-08T13:35:40.715024,
food_cuisine_check,9815489182,node,mmi2018,2023-02-08T13:35:40.715922,
food_cuisine_check,9815489185,node,mmi2018,2023-02-08T13:35:40.717034,
food_cuisine_check,9815489187,node,mmi2018,2023-02-08T13:35:40.717577,
food_cuisine_check,9815489188,node,mmi2018,2023-02-08T13:35:40.718161,
food_cuisine_check,9815489190,node,mmi2018,2023-02-08T13:35:40.719074,
food_cuisine_check,9815489191,node,mmi2018,2023-02-08T13:35:40.719624,
food_cuisine_check,9815489193,node,mmi2018,2023-02-08T13:35:40.720528,
food_cuisine_check,9815489194,node,mmi2018,2023-02-08T13:35:40.721054,
food_cuisine_check,9815489195,node,mmi2018,2023-02-08T13:35:40.721572,
food_cuisine_check,9815489196,node,mmi2018,2023-02-08T13:35:40.722080,
food_cuisine_check,9815489198,node,mmi2018,2023-02-08T13:35:40.722931,
food_cuisine_check,9815489199,node,mmi2018,2023-02-08T13:35:40.723487,
food_cuisine_check,9815489200,node,mmi2018,2023-02-08T13:35:40.724041,
food_cuisine_check,9815489201,node,mmi2018,2023-02-08T13:35:40.724580,
food_cuisine_check,9815489202,node,mmi2018,2023-02-08T13:35:40.725108,
food_cuisine_check,9815489203,node,mmi2018,2023-02-08T13:35:40.725632,
food_cuisine_check,9815489206,node,mmi2018,2023-02-08T13:35:40.726833,
food_cuisine_check,9815489207,node,mmi2018,2023-02-08T13:35:40.727358,
food_cuisine_check,9815489208,node,mmi2018,2023-02-08T13:35:40.727883,
food_cuisine_check,9815489210,node,mmi2018,2023-02-08T13:35:40.728786,
food_cuisine_check,9815489211,node,mmi2018,2023-02-08T13:35:40.729327,
food_cuisine_check,9815489213,node,mmi2018,2023-02-08T13:35:40.730187,
food_cuisine_check,9815489214,node,mmi2018,2023-02-08T13:35:40.730782,
food_cuisine_check,9815489216,node,mmi2018,2023-02-08T13:35:40.731347,
food_cuisine_check,9815489231,node,mmi2018,2023-02-08T13:35:40.734568,
food_cuisine_check,9815489232,node,mmi2018,2023-02-08T13:35:40.752120,
food_cuisine_check,9815489234,node,mmi2018,2023-02-08T13:35:40.753398,
food_cuisine_check,9815489235,node,mmi2018,2023-02-08T13:35:40.754194,
food_cuisine_check,9815489236,node,mmi2018,2023-02-08T13:35:40.754928,
food_cuisine_check,9815489237,node,mmi2018,2023-02-08T13:35:40.755668,
food_cuisine_check,9815489256,node,mmi2018,2023-02-08T13:35:40.763300,
food_cuisine_check,9815489341,node,mmi2018,2023-02-08T13:35:40.810308,
food_cuisine_check,9815489403,node,mmi2018,2023-02-08T13:35:40.837153,
food_cuisine_check,9815489404,node,mmi2018,2023-02-08T13:35:40.838148,
food_cuisine_check,9815489405,node,mmi2018,2023-02-08T13:35:40.838977,
food_cuisine_check,9815489407,node,mmi2018,2023-02-08T13:35:40.840219,
food_cuisine_check,9815489409,node,mmi2018,2023-02-08T13:35:40.841451,
food_cuisine_check,9815489410,node,mmi2018,2023-02-08T13:35:40.842274,
food_cuisine_check,9815489411,node,mmi2018,2023-02-08T13:35:40.843058,
food_cuisine_check,9815489412,node,mmi2018,2023-02-08T13:35:40.843835,
food_cuisine_check,9815489414,node,mmi2018,2023-02-08T13:35:40.845049,
food_cuisine_check,9815489415,node,mmi2018,2023-02-08T13:35:40.845856,
food_cuisine_check,9815489416,node,mmi2018,2023-02-08T13:35:40.846721,
food_cuisine_check,9815489417,node,mmi2018,2023-02-08T13:35:40.847508,
food_cuisine_check,9815489418,node,mmi2018,2023-02-08T13:35:40.848312,
food_cuisine_check,9815489420,node,mmi2018,2023-02-08T13:35:40.849578,
food_cuisine_check,9815489421,node,mmi2018,2023-02-08T13:35:40.850361,
food_cuisine_check,9815489422,node,mmi2018,2023-02-08T13:35:40.851141,
food_cuisine_check,9815489424,node,mmi2018,2023-02-08T13:35:40.852385,
food_cuisine_check,9815489426,node,mmi2018,2023-02-08T13:35:40.853566,
food_cuisine_check,9815489427,node,mmi2018,2023-02-08T13:35:40.854354,
food_cuisine_check,9815489428,node,mmi2018,2023-02-08T13:35:40.855087,
food_cuisine_check,9815489429,node,mmi2018,2023-02-08T13:35:40.855776,
food_cuisine_check,9815489430,node,mmi2018,2023-02-08T13:35:40.856559,
food_cuisine_check,9815489434,node,mmi2018,2023-02-08T13:35:40.858710,
food_cuisine_check,9815489435,node,mmi2018,2023-02-08T13:35:40.859463,
food_cuisine_check,9815489436,node,mmi2018,2023-02-08T13:35:40.860272,
food_cuisine_check,9815489438,node,mmi2018,2023-02-08T13:35:40.861555,
food_cuisine_check,9815489439,node,mmi2018,2023-02-08T13:35:40.862346,
food_cuisine_check,9815489440,node,mmi2018,2023-02-08T13:35:40.863067,
food_cuisine_check,9815489441,node,mmi2018,2023-02-08T13:35:40.863794,
food_cuisine_check,9815489442,node,mmi2018,2023-02-08T13:35:40.864492,
food_cuisine_check,9815489443,node,mmi2018,2023-02-08T13:35:40.865210,
food_cuisine_check,9815489444,node,mmi2018,2023-02-08T13:35:40.865939,
food_cuisine_check,9815489480,node,mmi2018,2023-02-08T13:35:40.880696,
food_cuisine_check,9815489481,node,mmi2018,2023-02-08T13:35:40.881451,
food_cuisine_check,9815489482,node,mmi2018,2023-02-08T13:35:40.882171,
food_cuisine_check,9815489534,node,mmi2018,2023-02-08T13:35:40.900674,
food_cuisine_check,9815489613,node,mmi2018,2023-02-08T13:35:40.926397,
food_cuisine_check,9815489664,node,mmi2018,2023-02-08T13:35:40.943553,
food_cuisine_check,9815489676,node,mmi2018,2023-02-08T13:35:40.947713,
food_cuisine_check,9815489681,node,mmi2018,2023-02-08T13:35:40.949209,
food_cuisine_check,9815489683,node,mmi2018,2023-02-08T13:35:40.950091,
food_cuisine_check,9815489693,node,mmi2018,2023-02-08T13:35:40.953596,
food_cuisine_check,9815489695,node,mmi2018,2023-02-08T13:35:40.954519,
food_cuisine_check,9815489707,node,mmi2018,2023-02-08T13:35:40.958448,
food_cuisine_check,9815489757,node,mmi2018,2023-02-08T13:35:40.975675,
food_cuisine_check,9815489764,node,mmi2018,2023-02-08T13:35:40.978280,
food_cuisine_check,9815489765,node,mmi2018,2023-02-08T13:35:40.978873,
food_cuisine_check,9815489766,node,mmi2018,2023-02-08T13:35:40.979457,
food_cuisine_check,9815489767,node,mmi2018,2023-02-08T13:35:40.980061,
food_cuisine_check,9815489768,node,mmi2018,2023-02-08T13:35:40.980625,
food_cuisine_check,9815489769,node,mmi2018,2023-02-08T13:35:40.981196,
food_cuisine_check,9815489770,node,mmi2018,2023-02-08T13:35:40.981768,
food_cuisine_check,9815489771,node,mmi2018,2023-02-08T13:35:40.982307,
food_cuisine_check,9815489772,node,mmi2018,2023-02-08T13:35:40.982881,
food_cuisine_check,9815489790,node,mmi2018,2023-02-08T13:35:40.989244,
food_cuisine_check,9815489839,node,mmi2018,2023-02-08T13:35:41.006249,
food_cuisine_check,9815489862,node,mmi2018,2023-02-08T13:35:41.014431,
food_cuisine_check,9815489898,node,mmi2018,2023-02-08T13:35:41.028702,
food_cuisine_check,9815489909,node,mmi2018,2023-02-08T13:35:41.032866,
food_cuisine_check,9815489910,node,mmi2018,2023-02-08T13:35:41.033645,
food_cuisine_check,9815489940,node,mmi2018,2023-02-08T13:35:41.046649,
food_cuisine_check,9815490004,node,mmi2018,2023-02-08T13:35:41.070599,
food_cuisine_check,9815490005,node,mmi2018,2023-02-08T13:35:41.071550,
food_cuisine_check,9815490074,node,mmi2018,2023-02-08T13:35:41.095231,
food_cuisine_check,9815490076,node,mmi2018,2023-02-08T13:35:41.096704,
food_cuisine_check,9815490082,node,mmi2018,2023-02-08T13:35:41.099764,
food_cuisine_check,9815490110,node,mmi2018,2023-02-08T13:35:41.110852,
food_cuisine_check,9815490262,node,mmi2018,2023-02-08T13:35:41.172362,
food_cuisine_check,9815490263,node,mmi2018,2023-02-08T13:35:41.173211,
food_cuisine_check,9815490264,node,mmi2018,2023-02-08T13:35:41.173990,
food_cuisine_check,9815490265,node,mmi2018,2023-02-08T13:35:41.174709,
food_cuisine_check,9815490266,node,mmi2018,2023-02-08T13:35:41.175430,
food_cuisine_check,9815490267,node,mmi2018,2023-02-08T13:35:41.176087,
food_cuisine_check,9815490314,node,mmi2018,2023-02-08T13:35:41.195126,
food_cuisine_check,9815490315,node,mmi2018,2023-02-08T13:35:41.195949,
food_cuisine_check,9815490316,node,mmi2018,2023-02-08T13:35:41.196618,
food_cuisine_check,9815490317,node,mmi2018,2023-02-08T13:35:41.197265,
food_cuisine_check,9815490318,node,mmi2018,2023-02-08T13:35:41.197915,
food_cuisine_check,9815490323,node,mmi2018,2023-02-08T13:35:41.199446,
food_cuisine_check,9815490324,node,mmi2018,2023-02-08T13:35:41.200179,
food_cuisine_check,9815490325,node,mmi2018,2023-02-08T13:35:41.200866,
food_cuisine_check,9815490327,node,mmi2018,2023-02-08T13:35:41.201936,
food_cuisine_check,9815490328,node,mmi2018,2023-02-08T13:35:41.202591,
food_cuisine_check,9815490329,node,mmi2018,2023-02-08T13:35:41.203295,
food_cuisine_check,9815490330,node,mmi2018,2023-02-08T13:35:41.204121,
food_cuisine_check,9815490333,node,mmi2018,2023-02-08T13:35:41.205697,
food_cuisine_check,9815490334,node,mmi2018,2023-02-08T13:35:41.206402,
food_cuisine_check,9815490335,node,mmi2018,2023-02-08T13:35:41.207082,
food_cuisine_check,9815490336,node,mmi2018,2023-02-08T13:35:41.207742,
food_cuisine_check,9815490339,node,mmi2018,2023-02-08T13:35:41.209215,
food_cuisine_check,9815490340,node,mmi2018,2023-02-08T13:35:41.209921,
food_cuisine_check,9815490580,node,mmi2018,2023-02-08T13:35:41.235829,
food_cuisine_check,9815490592,node,mmi2018,2023-02-08T13:35:41.239521,
food_cuisine_check,9815490642,node,mmi2018,2023-02-08T13:35:41.255005,
food_cuisine_check,9815490649,node,mmi2018,2023-02-08T13:35:41.257619,
food_cuisine_check,9815490657,node,mmi2018,2023-02-08T13:35:41.260446,
food_cuisine_check,9815490677,node,mmi2018,2023-02-08T13:35:41.267234,
food_cuisine_check,9815490711,node,mmi2018,2023-02-08T13:35:41.278667,
food_cuisine_check,9815490712,node,mmi2018,2023-02-08T13:35:41.279249,
food_cuisine_check,9815490716,node,mmi2018,2023-02-08T13:35:41.280814,
food_cuisine_check,9815490717,node,mmi2018,2023-02-08T13:35:41.281383,
food_cuisine_check,9815490726,node,mmi2018,2023-02-08T13:35:41.284678,
food_cuisine_check,9815490751,node,mmi2018,2023-02-08T13:35:41.293236,
food_cuisine_check,9815490783,node,mmi2018,2023-02-08T13:35:41.304354,
food_cuisine_check,9815490786,node,mmi2018,2023-02-08T13:35:41.305707,
food_cuisine_check,9815490951,node,mmi2018,2023-02-08T13:35:41.359009,
food_cuisine_check,9815490958,node,mmi2018,2023-02-08T13:35:41.361536,
food_cuisine_check,9815490973,node,mmi2018,2023-02-08T13:35:41.366902,
food_cuisine_check,9815491006,node,mmi2018,2023-02-08T13:35:41.378253,
food_cuisine_check,9815491024,node,mmi2018,2023-02-08T13:35:41.385087,
food_cuisine_check,9815491028,node,mmi2018,2023-02-08T13:35:41.387724,
food_cuisine_check,9815491156,node,mmi2018,2023-02-08T13:35:41.431104,
food_cuisine_check,9815491175,node,mmi2018,2023-02-08T13:35:41.437551,
food_cuisine_check,9815491348,node,mmi2018,2023-02-08T13:35:41.502832,
food_cuisine_check,9815491662,node,mmi2018,2023-02-08T13:35:41.671661,
food_cuisine_check,9815491788,node,mmi2018,2023-02-08T13:35:41.732291,
food_cuisine_check,9815491797,node,mmi2018,2023-02-08T13:35:41.737441,
food_cuisine_check,9815491810,node,mmi2018,2023-02-08T13:35:41.744281,
food_cuisine_check,9815491818,node,mmi2018,2023-02-08T13:35:41.748915,
food_cuisine_check,9815491834,node,mmi2018,2023-02-08T13:35:41.757503,
food_cuisine_check,9815491848,node,mmi2018,2023-02-08T13:35:41.764987,
food_cuisine_check,9815491931,node,mmi2018,2023-02-08T13:35:41.801901,
food_cuisine_check,9815491947,node,mmi2018,2023-02-08T13:35:41.808421,
food_cuisine_check,9815491954,node,mmi2018,2023-02-08T13:35:41.811585,
food_cuisine_check,9815492000,node,mmi2018,2023-02-08T13:35:41.829826,
food_cuisine_check,9815492004,node,mmi2018,2023-02-08T13:35:41.831369,
food_cuisine_check,9815492010,node,mmi2018,2023-02-08T13:35:41.832893,
food_cuisine_check,9815492016,node,mmi2018,2023-02-08T13:35:41.835179,
food_cuisine_check,9815492019,node,mmi2018,2023-02-08T13:35:41.836699,
food_cuisine_check,9815492021,node,mmi2018,2023-02-08T13:35:41.837745,
food_cuisine_check,9815492079,node,mmi2018,2023-02-08T13:35:41.852855,
food_cuisine_check,9815492087,node,mmi2018,2023-02-08T13:35:41.855182,
food_cuisine_check,9815492088,node,mmi2018,2023-02-08T13:35:41.855736,
food_cuisine_check,9815492093,node,mmi2018,2023-02-08T13:35:41.857667,
food_cuisine_check,9815492096,node,mmi2018,2023-02-08T13:35:41.858978,
food_cuisine_check,9815492098,node,mmi2018,2023-02-08T13:35:41.859885,
food_cuisine_check,9815492134,node,mmi2018,2023-02-08T13:35:41.871993,
food_cuisine_check,9815492138,node,mmi2018,2023-02-08T13:35:41.873571,
food_cuisine_check,9815492140,node,mmi2018,2023-02-08T13:35:41.874517,
food_cuisine_check,9815492143,node,mmi2018,2023-02-08T13:35:41.875776,
food_cuisine_check,9815492144,node,mmi2018,2023-02-08T13:35:41.876359,
food_cuisine_check,9815492145,node,mmi2018,2023-02-08T13:35:41.876940,
food_cuisine_check,9815492146,node,mmi2018,2023-02-08T13:35:41.877476,
food_cuisine_check,9815492153,node,mmi2018,2023-02-08T13:35:41.879088,
food_cuisine_check,9815492164,node,mmi2018,2023-02-08T13:35:41.882902,
food_cuisine_check,9815492169,node,mmi2018,2023-02-08T13:35:41.884827,
food_cuisine_check,9815492171,node,mmi2018,2023-02-08T13:35:41.885720,
food_cuisine_check,9815492172,node,mmi2018,2023-02-08T13:35:41.886257,
food_cuisine_check,9815492189,node,mmi2018,2023-02-08T13:35:41.891405,
food_cuisine_check,9815492191,node,mmi2018,2023-02-08T13:35:41.892304,
food_cuisine_check,9815492216,node,mmi2018,2023-02-08T13:35:41.899049,
food_cuisine_check,9815492228,node,mmi2018,2023-02-08T13:35:41.901663,
food_cuisine_check,9815492278,node,mmi2018,2023-02-08T13:35:41.918677,
food_cuisine_check,9815492289,node,mmi2018,2023-02-08T13:35:41.922722,
food_cuisine_check,9815492294,node,mmi2018,2023-02-08T13:35:41.924637,
food_cuisine_check,9815492319,node,mmi2018,2023-02-08T13:35:41.932959,
food_cuisine_check,9815492345,node,mmi2018,2023-02-08T13:35:41.941729,
food_cuisine_check,9815492348,node,mmi2018,2023-02-08T13:35:41.943035,
food_cuisine_check,9815492386,node,mmi2018,2023-02-08T13:35:41.955881,
food_cuisine_check,9815492388,node,mmi2018,2023-02-08T13:35:41.956912,
food_cuisine_check,9815492389,node,mmi2018,2023-02-08T13:35:41.957497,
food_cuisine_check,9815492398,node,mmi2018,2023-02-08T13:35:41.960382,
food_cuisine_check,9815492437,node,mmi2018,2023-02-08T13:35:41.970835,
food_cuisine_check,9815492474,node,mmi2018,2023-02-08T13:35:41.983322,
food_cuisine_check,9815492498,node,mmi2018,2023-02-08T13:35:41.990344,
food_cuisine_check,9815492508,node,mmi2018,2023-02-08T13:35:41.994065,
food_cuisine_check,9815492512,node,mmi2018,2023-02-08T13:35:41.995656,
food_cuisine_check,9815492519,node,mmi2018,2023-02-08T13:35:41.998266,
food_cuisine_check,9815492535,node,mmi2018,2023-02-08T13:35:42.002610,
food_cuisine_check,9815492550,node,mmi2018,2023-02-08T13:35:42.006943,
food_cuisine_check,9815492555,node,mmi2018,2023-02-08T13:35:42.008623,
food_cuisine_check,9815492558,node,mmi2018,2023-02-08T13:35:42.009891,
food_cuisine_check,9815492574,node,mmi2018,2023-02-08T13:35:42.015180,
food_cuisine_check,9815492610,node,mmi2018,2023-02-08T13:35:42.027582,
food_cuisine_check,9815492616,node,mmi2018,2023-02-08T13:35:42.028870,
food_cuisine_check,9815492626,node,mmi2018,2023-02-08T13:35:42.032500,
food_cuisine_check,9815492659,node,mmi2018,2023-02-08T13:35:42.043635,
food_cuisine_check,9815492684,node,mmi2018,2023-02-08T13:35:42.050224,
food_cuisine_check,9815492714,node,mmi2018,2023-02-08T13:35:42.060602,
food_cuisine_check,9815492796,node,mmi2018,2023-02-08T13:35:42.086173,
food_cuisine_check,9815492799,node,mmi2018,2023-02-08T13:35:42.087495,
food_cuisine_check,9815492800,node,mmi2018,2023-02-08T13:35:42.088041,
food_cuisine_check,9815492805,node,mmi2018,2023-02-08T13:35:42.089588,
food_cuisine_check,9815492832,node,mmi2018,2023-02-08T13:35:42.094205,
food_cuisine_check,9815492833,node,mmi2018,2023-02-08T13:35:42.094793,
food_cuisine_check,9815492835,node,mmi2018,2023-02-08T13:35:42.095689,
food_cuisine_check,9815492836,node,mmi2018,2023-02-08T13:35:42.096247,
food_cuisine_check,9815492838,node,mmi2018,2023-02-08T13:35:42.096821,
food_cuisine_check,9815492854,node,mmi2018,2023-02-08T13:35:42.101108,
food_cuisine_check,9815492861,node,mmi2018,2023-02-08T13:35:42.103410,
food_cuisine_check,9815492863,node,mmi2018,2023-02-08T13:35:42.104326,
food_cuisine_check,9815492869,node,mmi2018,2023-02-08T13:35:42.105580,
food_cuisine_check,9815492885,node,mmi2018,2023-02-08T13:35:42.110598,
food_cuisine_check,9815492917,node,mmi2018,2023-02-08T13:35:42.115321,
food_cuisine_check,9815492918,node,mmi2018,2023-02-08T13:35:42.115880,
food_cuisine_check,9815492941,node,mmi2018,2023-02-08T13:35:42.122631,
food_cuisine_check,9815492959,node,mmi2018,2023-02-08T13:35:42.125199,
food_cuisine_check,9815492970,node,mmi2018,2023-02-08T13:35:42.127789,
food_cuisine_check,9815493015,node,mmi2018,2023-02-08T13:35:42.143068,
food_cuisine_check,9815493021,node,mmi2018,2023-02-08T13:35:42.145450,
food_cuisine_check,9815493022,node,mmi2018,2023-02-08T13:35:42.146024,
food_cuisine_check,9815493107,node,mmi2018,2023-02-08T13:35:42.171337,
food_cuisine_check,9815493112,node,mmi2018,2023-02-08T13:35:42.173386,
food_cuisine_check,9815493121,node,mmi2018,2023-02-08T13:35:42.176706,
food_cuisine_check,9815493126,node,mmi2018,2023-02-08T13:35:42.178666,
food_cuisine_check,9815493137,node,mmi2018,2023-02-08T13:35:42.182710,
food_cuisine_check,9815493141,node,mmi2018,2023-02-08T13:35:42.184365,
food_cuisine_check,9815493144,node,mmi2018,2023-02-08T13:35:42.185690,
food_cuisine_check,9815493198,node,mmi2018,2023-02-08T13:35:42.200186,
food_cuisine_check,9815493199,node,mmi2018,2023-02-08T13:35:42.200947,
food_cuisine_check,9815493204,node,mmi2018,2023-02-08T13:35:42.202891,
food_cuisine_check,9815493210,node,mmi2018,2023-02-08T13:35:42.205156,
food_cuisine_check,9815493218,node,mmi2018,2023-02-08T13:35:42.208008,
food_cuisine_check,9815493220,node,mmi2018,2023-02-08T13:35:42.208891,
food_cuisine_check,9815493258,node,mmi2018,2023-02-08T13:35:42.220961,
food_cuisine_check,9815493278,node,mmi2018,2023-02-08T13:35:42.227933,
food_cuisine_check,9815493282,node,mmi2018,2023-02-08T13:35:42.229347,
food_cuisine_check,9815493293,node,mmi2018,2023-02-08T13:35:42.233309,
food_cuisine_check,9815493306,node,mmi2018,2023-02-08T13:35:42.237918,
food_cuisine_check,9815493307,node,mmi2018,2023-02-08T13:35:42.238521,
food_cuisine_check,9815493318,node,mmi2018,2023-02-08T13:35:42.242356,
food_cuisine_check,9815493331,node,mmi2018,2023-02-08T13:35:42.246480,
food_cuisine_check,9815493348,node,mmi2018,2023-02-08T13:35:42.252654,
food_cuisine_check,9815493407,node,mmi2018,2023-02-08T13:35:42.270642,
food_cuisine_check,9815493412,node,mmi2018,2023-02-08T13:35:42.272670,
food_cuisine_check,9815493413,node,mmi2018,2023-02-08T13:35:42.273240,
food_cuisine_check,9815493415,node,mmi2018,2023-02-08T13:35:42.274131,
food_cuisine_check,9815493417,node,mmi2018,2023-02-08T13:35:42.275006,
food_cuisine_check,9815493418,node,mmi2018,2023-02-08T13:35:42.275567,
food_cuisine_check,9815493419,node,mmi2018,2023-02-08T13:35:42.276114,
food_cuisine_check,9815493420,node,mmi2018,2023-02-08T13:35:42.276649,
food_cuisine_check,9815493421,node,mmi2018,2023-02-08T13:35:42.277180,
food_cuisine_check,9815493422,node,mmi2018,2023-02-08T13:35:42.277709,
food_cuisine_check,9815493426,node,mmi2018,2023-02-08T13:35:42.279354,
food_cuisine_check,9815493427,node,mmi2018,2023-02-08T13:35:42.279904,
food_cuisine_check,9815493433,node,mmi2018,2023-02-08T13:35:42.282028,
food_cuisine_check,9815493434,node,mmi2018,2023-02-08T13:35:42.282672,
food_cuisine_check,9815493435,node,mmi2018,2023-02-08T13:35:42.283282,
food_cuisine_check,9815493436,node,mmi2018,2023-02-08T13:35:42.283855,
food_cuisine_check,9815493439,node,mmi2018,2023-02-08T13:35:42.285016,
food_cuisine_check,9815493440,node,mmi2018,2023-02-08T13:35:42.285636,
food_cuisine_check,9815493441,node,mmi2018,2023-02-08T13:35:42.286196,
food_cuisine_check,9815493442,node,mmi2018,2023-02-08T13:35:42.286746,
food_cuisine_check,9815493444,node,mmi2018,2023-02-08T13:35:42.287620,
food_cuisine_check,9815493445,node,mmi2018,2023-02-08T13:35:42.288151,
food_cuisine_check,9815493446,node,mmi2018,2023-02-08T13:35:42.288679,
food_cuisine_check,9815493447,node,mmi2018,2023-02-08T13:35:42.289194,
food_cuisine_check,9815493448,node,mmi2018,2023-02-08T13:35:42.289726,
food_cuisine_check,9815493449,node,mmi2018,2023-02-08T13:35:42.290292,
food_cuisine_check,9815493451,node,mmi2018,2023-02-08T13:35:42.290836,
food_cuisine_check,9815493452,node,mmi2018,2023-02-08T13:35:42.291363,
food_cuisine_check,9815493453,node,mmi2018,2023-02-08T13:35:42.291894,
food_cuisine_check,9815493463,node,mmi2018,2023-02-08T13:35:42.295478,
food_cuisine_check,9815493464,node,mmi2018,2023-02-08T13:35:42.296066,
food_cuisine_check,9815493465,node,mmi2018,2023-02-08T13:35:42.296619,
food_cuisine_check,9815493466,node,mmi2018,2023-02-08T13:35:42.297172,
food_cuisine_check,9815493484,node,mmi2018,2023-02-08T13:35:42.303355,
food_cuisine_check,9815493485,node,mmi2018,2023-02-08T13:35:42.304047,
food_cuisine_check,9815493486,node,mmi2018,2023-02-08T13:35:42.304641,
food_cuisine_check,9815493489,node,mmi2018,2023-02-08T13:35:42.305875,
food_cuisine_check,9815493491,node,mmi2018,2023-02-08T13:35:42.306795,
food_cuisine_check,9815493492,node,mmi2018,2023-02-08T13:35:42.307343,
food_cuisine_check,9815493493,node,mmi2018,2023-02-08T13:35:42.307872,
food_cuisine_check,9815493494,node,mmi2018,2023-02-08T13:35:42.308410,
food_cuisine_check,9815493495,node,mmi2018,2023-02-08T13:35:42.308935,
food_cuisine_check,9815493496,node,mmi2018,2023-02-08T13:35:42.309452,
food_cuisine_check,9815493497,node,mmi2018,2023-02-08T13:35:42.310026,
food_cuisine_check,9815493499,node,mmi2018,2023-02-08T13:35:42.310934,
food_cuisine_check,9815493501,node,mmi2018,2023-02-08T13:35:42.311823,
food_cuisine_check,9815493502,node,mmi2018,2023-02-08T13:35:42.312358,
food_cuisine_check,9815493503,node,mmi2018,2023-02-08T13:35:42.312889,
food_cuisine_check,9815493504,node,mmi2018,2023-02-08T13:35:42.313422,
food_cuisine_check,9815493505,node,mmi2018,2023-02-08T13:35:42.314039,
food_cuisine_check,9815493506,node,mmi2018,2023-02-08T13:35:42.314576,
food_cuisine_check,9815493507,node,mmi2018,2023-02-08T13:35:42.315200,
food_cuisine_check,9815493509,node,mmi2018,2023-02-08T13:35:42.316078,
food_cuisine_check,9815493511,node,mmi2018,2023-02-08T13:35:42.316692,
food_cuisine_check,9815493512,node,mmi2018,2023-02-08T13:35:42.317248,
food_cuisine_check,9815493513,node,mmi2018,2023-02-08T13:35:42.317780,
food_cuisine_check,9815493527,node,mmi2018,2023-02-08T13:35:42.321606,
food_cuisine_check,9815493577,node,mmi2018,2023-02-08T13:35:42.337375,
food_cuisine_check,9815493578,node,mmi2018,2023-02-08T13:35:42.338103,
food_cuisine_check,9815493579,node,mmi2018,2023-02-08T13:35:42.338662,
food_cuisine_check,9815493580,node,mmi2018,2023-02-08T13:35:42.339231,
food_cuisine_check,9815493581,node,mmi2018,2023-02-08T13:35:42.339810,
food_cuisine_check,9815493582,node,mmi2018,2023-02-08T13:35:42.340368,
food_cuisine_check,9815493583,node,mmi2018,2023-02-08T13:35:42.340960,
food_cuisine_check,9815493584,node,mmi2018,2023-02-08T13:35:42.341510,
food_cuisine_check,9815493585,node,mmi2018,2023-02-08T13:35:42.342088,
food_cuisine_check,9815493586,node,mmi2018,2023-02-08T13:35:42.342664,
food_cuisine_check,9815493587,node,mmi2018,2023-02-08T13:35:42.343209,
food_cuisine_check,9815493588,node,mmi2018,2023-02-08T13:35:42.343741,
food_cuisine_check,9815493589,node,mmi2018,2023-02-08T13:35:42.344276,
food_cuisine_check,9815493591,node,mmi2018,2023-02-08T13:35:42.345200,
